Date,Price,Open,High,Low,Vol.,Change %,EPU,GPRD,Gold
2020-03-14,"5,182.7","5,589.4","5,634.9","5,072.2",1.69M,-7.19%,320.10868403774384,66.94995880126953,1515.699951171875
2020-03-13,"5,584.3","4,815.2","5,934.3","3,869.5",4.17M,15.71%,320.10868403774384,68.06645965576172,1515.699951171875
2020-03-12,"4,826.0","7,935.2","7,963.1","4,546.6",3.22M,-39.18%,320.10868403774384,74.83802795410156,1589.300048828125
2020-03-11,"7,935.1","7,892.1","7,976.5","7,606.0",1.10M,0.56%,320.10868403774384,90.98188018798828,1641.4000244140625
2020-03-10,"7,891.2","7,933.0","8,145.5","7,740.2",1.20M,-0.53%,320.10868403774384,71.64586639404297,1659.0999755859375
2020-03-09,"7,933.0","8,035.8","8,158.8","7,648.7",1.54M,-1.26%,320.10868403774384,72.8036880493164,1674.5
2020-03-08,"8,034.1","8,887.8","8,888.0","8,015.3",1.11M,-9.61%,320.10868403774384,65.09412384033203,1670.800048828125
2020-03-07,"8,887.8","9,134.2","9,180.8","8,848.7",750.65K,-2.70%,320.10868403774384,64.26498413085938,1670.800048828125
2020-03-06,"9,134.8","9,060.6","9,165.2","9,004.9",1.04M,0.82%,320.10868403774384,51.327030181884766,1670.800048828125
2020-03-05,"9,060.3","8,757.9","9,147.3","8,751.5",950.76K,3.45%,320.10868403774384,79.18489074707031,1666.4000244140625
2020-03-04,"8,757.9","8,761.3","8,840.3","8,679.7",759.69K,-0.04%,320.10868403774384,144.92483520507812,1641.0999755859375
2020-03-03,"8,761.4","8,906.1","8,911.7","8,669.3",1.01M,-1.61%,320.10868403774384,123.0382308959961,1642.0999755859375
2020-03-02,"8,904.8","8,537.5","8,961.8","8,503.1",1.02M,4.27%,320.10868403774384,106.23394775390624,1592.300048828125
2020-03-01,"8,540.0","8,543.8","8,737.2","8,437.2",784.05K,-0.04%,320.10868403774384,53.67586517333984,1564.0999755859375
2020-02-29,"8,543.7","8,697.1","8,793.7","8,539.8",683.44K,-1.77%,198.50843425681327,90.31626892089844,1564.0999755859375
2020-02-28,"8,697.5","8,820.1","8,898.7","8,451.9",1.08M,-1.37%,198.50843425681327,55.13877487182617,1564.0999755859375
2020-02-27,"8,818.6","8,800.1","8,968.3","8,538.5",1.13M,0.21%,198.50843425681327,63.96682357788086,1640.0
2020-02-26,"8,800.3","9,317.1","9,368.1","8,672.0",1.32M,-5.55%,198.50843425681327,102.60165405273438,1640.0
2020-02-25,"9,317.2","9,662.6","9,672.3","9,269.8",937.97K,-3.57%,198.50843425681327,115.451416015625,1646.9000244140625
2020-02-24,"9,662.7","9,943.2","9,981.0","9,507.0",980.00K,-2.82%,198.50843425681327,80.91768646240234,1672.4000244140625
2020-02-23,"9,942.7","9,655.6","9,965.6","9,653.4",775.88K,2.97%,198.50843425681327,37.9012336730957,1644.5999755859375
2020-02-22,"9,655.7","9,684.5","9,706.5","9,569.8",589.88K,-0.30%,198.50843425681327,77.33621215820312,1644.5999755859375
2020-02-21,"9,684.5","9,602.2","9,747.1","9,574.5",716.61K,0.85%,198.50843425681327,103.92369842529295,1644.5999755859375
2020-02-20,"9,602.4","9,611.9","9,681.4","9,448.9",870.80K,-0.07%,198.50843425681327,111.30940246582033,1616.5999755859375
2020-02-19,"9,609.4","10,158.6","10,230.9","9,424.3",905.95K,-5.40%,198.50843425681327,54.75318145751953,1607.5
2020-02-18,"10,158.4","9,701.5","10,230.1","9,601.6",945.91K,4.71%,198.50843425681327,83.42762756347656,1600.0
2020-02-17,"9,701.4","9,931.7","9,951.5","9,468.9",961.88K,-2.32%,198.50843425681327,84.64823913574219,1582.699951171875
2020-02-16,"9,932.3","9,907.4","10,056.4","9,654.9",808.91K,0.25%,198.50843425681327,73.43130493164062,1582.699951171875
2020-02-15,"9,907.7","10,336.0","10,369.8","9,831.7",808.81K,-4.12%,198.50843425681327,53.96038055419922,1582.699951171875
2020-02-14,"10,333.0","10,235.5","10,372.4","10,125.2",732.51K,0.96%,198.50843425681327,89.18451690673828,1582.699951171875
2020-02-13,"10,235.1","10,321.9","10,482.6","10,116.9",940.30K,-0.80%,198.50843425681327,58.852725982666016,1575.0999755859375
2020-02-12,"10,317.7","10,229.3","10,435.6","10,229.3",803.25K,0.86%,198.50843425681327,62.03310012817383,1567.4000244140625
2020-02-11,"10,229.5","9,854.0","10,314.1","9,725.1",791.28K,3.81%,198.50843425681327,90.2606964111328,1565.5999755859375
2020-02-10,"9,854.1","10,151.5","10,181.7","9,774.8",781.22K,-2.93%,198.50843425681327,24.757606506347656,1574.699951171875
2020-02-09,"10,151.5","9,895.4","10,157.1","9,882.7",617.35K,2.59%,198.50843425681327,31.473329544067383,1568.5999755859375
2020-02-08,"9,895.5","9,817.3","9,931.2","9,673.2",551.31K,0.78%,198.50843425681327,31.170438766479492,1568.5999755859375
2020-02-07,"9,818.6","9,771.9","9,872.5","9,738.7",608.96K,0.48%,198.50843425681327,78.96466064453125,1568.5999755859375
2020-02-06,"9,772.0","9,611.8","9,854.9","9,536.1",778.67K,1.67%,198.50843425681327,90.6311264038086,1565.0999755859375
2020-02-05,"9,611.8","9,194.1","9,726.8","9,179.9",771.46K,4.54%,198.50843425681327,68.34733581542969,1557.800048828125
2020-02-04,"9,193.9","9,296.5","9,347.5","9,193.9",651.68K,-1.10%,198.50843425681327,143.60842895507812,1550.4000244140625
2020-02-03,"9,296.6","9,334.6","9,582.8","9,243.1",701.39K,-0.41%,198.50843425681327,107.51765441894533,1577.199951171875
2020-02-02,"9,334.9","9,381.5","9,465.4","9,183.1",683.37K,-0.50%,198.50843425681327,41.14990997314453,1582.9000244140625
2020-02-01,"9,381.6","9,349.3","9,458.8","9,301.5",458.42K,0.35%,198.50843425681327,89.04752349853516,1582.9000244140625
2020-01-31,"9,349.1","9,508.3","9,525.0","9,222.3",633.37K,-1.66%,194.1837949363579,73.97793579101562,1582.9000244140625
2020-01-30,"9,507.3","9,299.1","9,569.0","9,209.2",765.21K,2.24%,194.1837949363579,188.068359375,1583.5
2020-01-29,"9,298.9","9,377.3","9,428.7","9,250.9",749.88K,-0.84%,194.1837949363579,47.01708984375,1569.800048828125
2020-01-28,"9,377.3","8,866.6","9,389.5","8,866.6",954.20K,5.76%,194.1837949363579,99.59353637695312,1569.199951171875
2020-01-27,"8,866.6","8,608.1","8,983.1","8,585.6",706.45K,3.01%,194.1837949363579,72.01234436035156,1576.800048828125
2020-01-26,"8,607.8","8,341.6","8,607.8","8,304.9",468.34K,3.19%,194.1837949363579,23.32794189453125,1571.0999755859375
2020-01-25,"8,341.6","8,439.9","8,447.6","8,277.2",444.00K,-1.17%,194.1837949363579,33.125675201416016,1571.0999755859375
2020-01-24,"8,439.9","8,404.9","8,522.0","8,242.6",617.02K,0.41%,194.1837949363579,51.96184921264648,1571.0999755859375
2020-01-23,"8,405.1","8,678.5","8,687.3","8,309.6",722.67K,-3.15%,194.1837949363579,93.07342529296876,1564.5999755859375
2020-01-22,"8,678.5","8,733.0","8,805.4","8,610.8",509.06K,-0.62%,194.1837949363579,77.99105834960938,1555.300048828125
2020-01-21,"8,732.6","8,642.0","8,770.3","8,524.0",540.20K,1.05%,194.1837949363579,119.32880401611328,1556.4000244140625
2020-01-20,"8,641.9","8,705.7","8,740.1","8,539.2",599.06K,-0.74%,194.1837949363579,119.11630249023438,1558.800048828125
2020-01-19,"8,706.2","8,916.3","9,183.7","8,552.8",975.01K,-2.36%,194.1837949363579,93.311767578125,1558.800048828125
2020-01-18,"8,916.3","8,913.0","8,982.3","8,814.6",627.74K,0.04%,194.1837949363579,38.81915283203125,1558.800048828125
2020-01-17,"8,913.1","8,726.7","9,005.1","8,675.9",794.11K,2.13%,194.1837949363579,129.82249450683594,1558.800048828125
2020-01-16,"8,726.9","8,818.1","8,850.0","8,605.8",748.32K,-1.04%,194.1837949363579,145.94757080078125,1549.0
2020-01-15,"8,818.3","8,827.9","8,904.0","8,615.5",1.17M,-0.12%,194.1837949363579,153.5319366455078,1552.0999755859375
2020-01-14,"8,829.2","8,111.2","8,898.7","8,111.2",1.48M,8.85%,194.1837949363579,131.77566528320312,1542.4000244140625
2020-01-13,"8,111.4","8,188.3","8,196.7","8,068.4",610.66K,-0.93%,194.1837949363579,152.72569274902344,1548.4000244140625
2020-01-12,"8,187.6","8,023.3","8,189.9","7,973.1",595.22K,2.04%,194.1837949363579,175.7330322265625,1557.5
2020-01-11,"8,024.1","8,187.8","8,262.9","8,008.4",776.75K,-1.99%,194.1837949363579,120.16177368164062,1557.5
2020-01-10,"8,187.1","7,842.5","8,187.4","7,697.7",1.05M,4.40%,194.1837949363579,167.3013916015625,1557.5
2020-01-09,"7,842.4","8,060.0","8,065.9","7,779.2",786.50K,-2.70%,194.1837949363579,394.46002197265625,1551.699951171875
2020-01-08,"8,059.6","8,154.2","8,436.4","7,900.8",1.19M,-1.18%,194.1837949363579,180.6054229736328,1557.4000244140625
2020-01-07,"8,155.7","7,759.1","8,182.0","7,754.1",1.01M,5.11%,194.1837949363579,413.4556884765625,1571.800048828125
2020-01-06,"7,759.1","7,372.6","7,783.1","7,366.7",786.75K,5.24%,194.1837949363579,251.98611450195312,1566.199951171875
2020-01-05,"7,372.5","7,376.8","7,501.0","7,345.6",628.14K,-0.06%,194.1837949363579,199.252197265625,1549.199951171875
2020-01-04,"7,376.8","7,345.1","7,433.1","7,291.4",523.91K,0.46%,194.1837949363579,229.9917449951172,1549.199951171875
2020-01-03,"7,343.1","6,967.1","7,402.9","6,884.1",936.29K,5.40%,194.1837949363579,80.7943344116211,1549.199951171875
2020-01-02,"6,967.0","7,199.7","7,209.6","6,901.4",632.78K,-3.23%,194.1837949363579,163.1806640625,1524.5
2020-01-01,"7,199.8","7,196.4","7,259.4","7,180.0",420.28K,0.05%,194.1837949363579,114.53026580810548,1519.5
2019-12-31,"7,196.4","7,261.5","7,331.0","7,167.4",586.60K,-0.90%,234.46541606919607,165.35279846191406,1519.5
2019-12-30,"7,261.8","7,397.5","7,420.9","7,244.1",606.11K,-1.84%,234.46541606919607,128.64340209960938,1514.5
2019-12-29,"7,397.5","7,321.6","7,518.9","7,303.0",611.69K,1.04%,234.46541606919607,36.3021125793457,1513.800048828125
2019-12-28,"7,321.5","7,261.9","7,375.9","7,256.5",610.96K,0.82%,234.46541606919607,60.940799713134766,1513.800048828125
2019-12-27,"7,261.7","7,210.8","7,293.8","7,128.5",718.07K,0.70%,234.46541606919607,111.91106414794922,1513.800048828125
2019-12-26,"7,210.9","7,225.0","7,414.3","7,177.3",795.09K,-0.19%,234.46541606919607,44.167572021484375,1509.300048828125
2019-12-25,"7,224.8","7,268.3","7,542.4","7,150.9",625.41K,-0.60%,234.46541606919607,45.37763977050781,1499.0999755859375
2019-12-24,"7,268.3","7,322.4","7,433.2","7,185.7",785.54K,-0.74%,234.46541606919607,58.21735763549805,1499.0999755859375
2019-12-23,"7,322.8","7,496.2","7,684.0","7,276.2",952.16K,-2.31%,234.46541606919607,34.808067321777344,1482.5
2019-12-22,"7,495.8","7,156.3","7,501.1","7,142.0",677.94K,4.74%,234.46541606919607,25.416120529174805,1474.699951171875
2019-12-21,"7,156.2","7,196.4","7,197.6","7,129.6",468.74K,-0.56%,234.46541606919607,52.75989532470703,1474.699951171875
2019-12-20,"7,196.4","7,165.5","7,218.4","7,107.7",627.04K,0.43%,234.46541606919607,49.50848388671875,1474.699951171875
2019-12-19,"7,165.5","7,276.4","7,354.0","7,039.3",778.72K,-1.52%,234.46541606919607,69.01182556152344,1478.199951171875
2019-12-18,"7,276.0","6,613.5","7,387.7","6,462.2",1.14M,10.02%,234.46541606919607,119.12415313720705,1472.5999755859375
2019-12-17,"6,613.3","6,903.5","6,943.5","6,575.0",894.55K,-4.20%,234.46541606919607,82.32990264892578,1474.5999755859375
2019-12-16,"6,903.5","7,128.5","7,153.1","6,864.6",689.56K,-3.16%,234.46541606919607,94.9302978515625,1475.0
2019-12-15,"7,128.5","7,080.8","7,175.8","7,033.8",492.58K,0.67%,234.46541606919607,48.35865020751953,1475.5999755859375
2019-12-14,"7,080.8","7,255.2","7,267.4","7,043.3",524.56K,-2.40%,234.46541606919607,48.30827713012695,1475.5999755859375
2019-12-13,"7,255.2","7,208.4","7,288.0","7,200.3",503.49K,0.65%,234.46541606919607,99.6260986328125,1475.5999755859375
2019-12-12,"7,208.0","7,208.0","7,272.4","7,124.6",611.80K,0.00%,234.46541606919607,97.68965911865234,1466.699951171875
2019-12-11,"7,208.0","7,235.8","7,284.4","7,168.8",518.40K,-0.38%,234.46541606919607,97.42845916748048,1469.4000244140625
2019-12-10,"7,235.7","7,356.2","7,400.3","7,192.1",609.50K,-1.63%,234.46541606919607,76.30575561523438,1462.5999755859375
2019-12-09,"7,355.8","7,524.8","7,626.0","7,321.6",648.66K,-2.24%,234.46541606919607,82.81419372558594,1459.300048828125
2019-12-08,"7,524.4","7,510.8","7,576.4","7,416.7",499.04K,0.18%,234.46541606919607,37.47248458862305,1459.0999755859375
2019-12-07,"7,510.9","7,530.4","7,595.7","7,489.6",557.14K,-0.26%,234.46541606919607,12.234784126281738,1459.0999755859375
2019-12-06,"7,530.8","7,399.2","7,552.1","7,329.8",706.10K,1.78%,234.46541606919607,88.65753173828125,1459.0999755859375
2019-12-05,"7,399.2","7,204.6","7,476.3","7,184.0",780.78K,2.70%,234.46541606919607,103.14582061767578,1476.9000244140625
2019-12-04,"7,204.4","7,291.9","7,702.2","7,113.6",971.75K,-1.20%,234.46541606919607,47.662845611572266,1474.0
2019-12-03,"7,291.8","7,298.1","7,389.4","7,227.1",548.77K,-0.09%,234.46541606919607,85.84397888183594,1478.199951171875
2019-12-02,"7,298.2","7,395.9","7,433.8","7,173.6",687.78K,-1.33%,234.46541606919607,77.88168334960938,1462.300048828125
2019-12-01,"7,396.4","7,546.5","7,546.5","7,244.4",777.00K,-1.99%,234.46541606919607,59.45634460449219,1465.5999755859375
2019-11-30,"7,546.6","7,742.7","7,787.7","7,472.7",650.60K,-2.53%,246.4874731948353,72.47185516357422,1465.5999755859375
2019-11-29,"7,742.7","7,426.6","7,825.3","7,412.3",766.71K,4.26%,246.4874731948353,108.37702941894533,1465.5999755859375
2019-11-28,"7,426.7","7,510.6","7,639.5","7,380.6",737.58K,-1.12%,246.4874731948353,38.01306915283203,1453.4000244140625
2019-11-27,"7,510.6","7,162.8","7,636.9","6,875.4",996.49K,4.86%,246.4874731948353,93.2492218017578,1453.4000244140625
2019-11-26,"7,162.8","7,115.5","7,329.5","7,045.1",844.27K,0.66%,246.4874731948353,70.48016357421875,1459.800048828125
2019-11-25,"7,115.6","6,924.7","7,352.8","6,534.8",1.29M,2.76%,246.4874731948353,36.63187026977539,1456.5999755859375
2019-11-24,"6,924.7","7,325.0","7,344.1","6,894.9",904.50K,-5.45%,246.4874731948353,52.461483001708984,1463.0999755859375
2019-11-23,"7,324.1","7,271.6","7,342.5","7,093.7",783.18K,0.71%,246.4874731948353,37.21986389160156,1463.0999755859375
2019-11-22,"7,272.5","7,627.9","7,700.9","6,818.5",1.41M,-4.66%,246.4874731948353,64.28498840332031,1463.0999755859375
2019-11-21,"7,627.9","8,099.4","8,129.6","7,519.7",891.50K,-5.82%,246.4874731948353,62.8968505859375,1463.0999755859375
2019-11-20,"8,099.3","8,145.7","8,223.0","8,074.2",607.27K,-0.57%,246.4874731948353,101.92516326904295,1473.300048828125
2019-11-19,"8,145.7","8,207.7","8,245.6","8,032.8",654.27K,-0.76%,246.4874731948353,61.16957092285156,1473.300048828125
2019-11-18,"8,208.4","8,510.3","8,516.3","8,110.4",692.60K,-3.54%,246.4874731948353,109.09654235839844,1470.9000244140625
2019-11-17,"8,509.8","8,497.4","8,631.7","8,413.0",531.22K,0.15%,246.4874731948353,73.94124603271484,1467.300048828125
2019-11-16,"8,497.3","8,476.2","8,532.8","8,450.7",471.16K,0.25%,246.4874731948353,69.26277923583984,1467.300048828125
2019-11-15,"8,476.3","8,660.8","8,761.8","8,437.1",653.71K,-2.13%,246.4874731948353,75.07235717773438,1467.300048828125
2019-11-14,"8,661.2","8,782.9","8,799.8","8,615.8",515.43K,-1.39%,246.4874731948353,85.79312133789062,1471.800048828125
2019-11-13,"8,783.1","8,813.2","8,829.7","8,721.1",454.33K,-0.33%,246.4874731948353,160.1495819091797,1461.699951171875
2019-11-12,"8,812.6","8,737.4","8,841.2","8,615.7",575.16K,0.87%,246.4874731948353,62.41069412231445,1452.0999755859375
2019-11-11,"8,736.9","9,036.9","9,066.4","8,649.4",601.16K,-3.32%,246.4874731948353,92.58729553222656,1455.5
2019-11-10,"9,036.8","8,804.7","9,092.9","8,763.5",581.57K,2.64%,246.4874731948353,55.60665512084961,1461.300048828125
2019-11-09,"8,804.5","8,778.1","8,877.5","8,746.9",512.02K,0.30%,246.4874731948353,26.858657836914062,1461.300048828125
2019-11-08,"8,778.2","9,223.6","9,254.8","8,722.4",791.79K,-4.83%,246.4874731948353,98.94168853759766,1461.300048828125
2019-11-07,"9,223.5","9,339.2","9,367.0","9,130.0",603.54K,-1.24%,246.4874731948353,63.615840911865234,1464.199951171875
2019-11-06,"9,338.9","9,311.2","9,424.6","9,262.7",578.03K,0.30%,246.4874731948353,85.79312133789062,1490.199951171875
2019-11-05,"9,310.8","9,396.1","9,452.7","9,193.9",653.42K,-0.91%,246.4874731948353,77.9427719116211,1480.800048828125
2019-11-04,"9,396.4","9,198.7","9,500.4","9,134.1",681.01K,2.15%,246.4874731948353,59.24114990234375,1508.0
2019-11-03,"9,198.3","9,300.5","9,359.1","9,095.0",536.56K,-1.10%,246.4874731948353,54.304386138916016,1508.0
2019-11-02,"9,300.6","9,230.3","9,356.7","9,201.2",570.74K,0.76%,246.4874731948353,60.810420989990234,1508.0
2019-11-01,"9,230.1","9,153.1","9,270.4","9,057.2",689.65K,0.85%,246.4874731948353,100.65813446044922,1508.0
2019-10-31,"9,152.6","9,157.9","9,378.9","8,959.6",798.93K,-0.06%,203.7803397415501,83.14237976074219,1511.4000244140625
2019-10-30,"9,157.9","9,411.3","9,411.3","9,018.4",789.73K,-2.69%,203.7803397415501,113.28890991210938,1493.199951171875
2019-10-29,"9,411.3","9,206.5","9,531.3","9,125.3",918.48K,2.22%,203.7803397415501,95.01498413085938,1487.0
2019-10-28,"9,207.2","9,530.1","9,866.9","9,202.5",1.04M,-3.38%,203.7803397415501,98.2957763671875,1490.0
2019-10-27,"9,529.6","9,230.6","9,773.2","9,081.0",1.16M,3.24%,203.7803397415501,7.667980670928955,1499.5
2019-10-26,"9,230.6","8,658.4","10,540.0","8,061.8",1.78M,6.61%,203.7803397415501,28.694042205810547,1499.5
2019-10-25,"8,658.3","7,422.8","8,697.7","7,404.9",1.18M,16.65%,203.7803397415501,140.87469482421875,1499.5
2019-10-24,"7,422.7","7,476.8","7,501.5","7,366.3",586.49K,-0.73%,203.7803397415501,116.30601501464844,1498.9000244140625
2019-10-23,"7,477.0","8,031.0","8,055.0","7,329.2",892.08K,-6.90%,203.7803397415501,97.05612182617188,1489.9000244140625
2019-10-22,"8,031.4","8,207.4","8,289.1","8,017.7",570.39K,-2.15%,203.7803397415501,54.304386138916016,1481.699951171875
2019-10-21,"8,208.2","8,224.1","8,315.3","8,155.7",489.40K,-0.18%,203.7803397415501,93.44337463378906,1482.4000244140625
2019-10-20,"8,223.4","7,957.4","8,288.5","7,889.6",513.91K,3.34%,203.7803397415501,36.48202133178711,1488.199951171875
2019-10-19,"7,957.3","7,948.3","8,060.2","7,892.4",428.83K,0.11%,203.7803397415501,113.19326782226562,1488.199951171875
2019-10-18,"7,948.5","8,073.3","8,116.4","7,842.0",505.79K,-1.55%,203.7803397415501,106.58197021484376,1488.199951171875
2019-10-17,"8,073.3","8,000.4","8,118.2","7,944.4",444.95K,0.91%,203.7803397415501,114.77235412597656,1492.300048828125
2019-10-16,"8,000.4","8,167.1","8,185.9","7,929.8",538.92K,-2.04%,203.7803397415501,193.5018615722656,1488.0
2019-10-15,"8,167.2","8,353.4","8,400.2","8,139.5",469.73K,-2.23%,203.7803397415501,108.06958770751952,1477.5999755859375
2019-10-14,"8,353.3","8,281.3","8,374.3","8,222.2",505.02K,0.87%,203.7803397415501,118.4822998046875,1491.699951171875
2019-10-13,"8,281.5","8,304.3","8,450.2","8,190.6",419.87K,-0.28%,203.7803397415501,94.85326385498048,1482.699951171875
2019-10-12,"8,304.4","8,267.6","8,394.8","8,260.9",424.02K,0.44%,203.7803397415501,103.07038879394533,1482.699951171875
2019-10-11,"8,267.8","8,562.2","8,751.1","8,249.7",667.86K,-3.44%,203.7803397415501,204.3184814453125,1482.699951171875
2019-10-10,"8,562.3","8,566.8","8,638.5","8,438.7",511.46K,-0.05%,203.7803397415501,165.16957092285156,1494.800048828125
2019-10-09,"8,566.7","8,180.1","8,655.9","8,122.7",636.43K,4.69%,203.7803397415501,82.47056579589844,1506.0999755859375
2019-10-08,"8,182.9","8,198.5","8,323.1","8,118.1",469.04K,-0.19%,203.7803397415501,118.77732849121094,1497.199951171875
2019-10-07,"8,198.6","7,882.6","8,293.5","7,797.0",604.74K,4.02%,203.7803397415501,52.96256637573242,1497.699951171875
2019-10-06,"7,881.9","8,127.3","8,145.5","7,834.9",448.80K,-3.02%,203.7803397415501,38.97138595581055,1506.199951171875
2019-10-05,"8,127.3","8,148.0","8,185.1","8,030.6",360.92K,-0.25%,203.7803397415501,54.147743225097656,1506.199951171875
2019-10-04,"8,148.1","8,227.6","8,233.6","8,041.4",416.92K,-0.96%,203.7803397415501,111.27488708496094,1506.199951171875
2019-10-03,"8,226.9","8,363.6","8,391.7","8,090.1",460.97K,-1.64%,203.7803397415501,46.477352142333984,1507.0999755859375
2019-10-02,"8,364.1","8,302.7","8,374.0","8,167.7",405.86K,0.74%,203.7803397415501,69.64662170410156,1501.0
2019-10-01,"8,302.7","8,285.0","8,486.2","8,187.9",533.95K,0.22%,203.7803397415501,90.1378936767578,1482.0
2019-09-30,"8,284.3","8,048.9","8,318.5","7,749.0",600.26K,2.92%,240.0064395834275,95.55484008789062,1465.699951171875
2019-09-29,"8,049.1","8,208.0","8,226.8","7,922.1",418.48K,-1.94%,240.0064395834275,61.0611572265625,1499.0999755859375
2019-09-28,"8,208.5","8,184.5","8,297.2","8,031.1",457.79K,0.29%,240.0064395834275,38.8308219909668,1499.0999755859375
2019-09-27,"8,184.9","8,063.8","8,257.4","7,882.1",561.40K,1.50%,240.0064395834275,88.05559539794922,1499.0999755859375
2019-09-26,"8,063.8","8,432.5","8,463.1","7,773.6",731.03K,-4.37%,240.0064395834275,70.6681137084961,1507.5
2019-09-25,"8,432.4","8,512.3","8,729.8","8,245.1",696.11K,-0.96%,240.0064395834275,124.11428833007812,1504.5999755859375
2019-09-24,"8,513.9","9,702.7","9,793.8","8,069.4",933.16K,-12.25%,240.0064395834275,103.2372055053711,1532.0999755859375
2019-09-23,"9,702.2","10,031.3","10,048.8","9,656.3",431.10K,-3.28%,240.0064395834275,52.5804443359375,1523.699951171875
2019-09-22,"10,031.6","9,993.0","10,075.0","9,870.9",337.06K,0.39%,240.0064395834275,108.32837677001952,1507.300048828125
2019-09-21,"9,993.0","10,172.8","10,177.9","9,939.8",326.17K,-1.77%,240.0064395834275,80.55854797363281,1507.300048828125
2019-09-20,"10,172.7","10,251.5","10,279.5","10,088.6",362.07K,-0.76%,240.0064395834275,126.9625244140625,1507.300048828125
2019-09-19,"10,250.5","10,164.6","10,297.6","9,707.6",542.25K,0.84%,240.0064395834275,157.13462829589844,1498.4000244140625
2019-09-18,"10,164.7","10,195.7","10,257.5","10,119.3",318.82K,-0.30%,240.0064395834275,115.36304473876952,1507.5
2019-09-17,"10,195.7","10,254.6","10,273.6","10,153.5",321.64K,-0.58%,240.0064395834275,253.3421173095703,1505.0999755859375
2019-09-16,"10,255.5","10,311.3","10,360.5","10,108.5",372.53K,-0.54%,240.0064395834275,178.9195556640625,1503.0999755859375
2019-09-15,"10,311.5","10,337.3","10,360.4","10,272.0",255.79K,-0.25%,240.0064395834275,74.36376190185547,1490.9000244140625
2019-09-14,"10,337.3","10,342.2","10,421.4","10,253.7",326.44K,-0.05%,240.0064395834275,46.437862396240234,1490.9000244140625
2019-09-13,"10,342.1","10,415.2","10,441.4","10,174.1",365.52K,-0.70%,240.0064395834275,70.56848907470703,1490.9000244140625
2019-09-12,"10,415.1","10,162.4","10,447.9","10,051.0",413.22K,2.49%,240.0064395834275,79.50162506103516,1498.699951171875
2019-09-11,"10,162.5","10,104.9","10,257.5","9,908.9",413.06K,0.57%,240.0064395834275,98.7486343383789,1494.4000244140625
2019-09-10,"10,105.4","10,308.7","10,379.8","9,970.7",383.22K,-1.98%,240.0064395834275,104.88341522216795,1490.300048828125
2019-09-09,"10,309.0","10,402.1","10,478.0","10,095.7",473.76K,-0.90%,240.0064395834275,72.8570556640625,1502.199951171875
2019-09-08,"10,402.8","10,461.6","10,578.0","10,266.3",339.73K,-0.56%,240.0064395834275,64.95230865478516,1506.199951171875
2019-09-07,"10,461.1","10,306.9","10,556.4","10,302.3",393.57K,1.47%,240.0064395834275,18.947002410888672,1506.199951171875
2019-09-06,"10,309.3","10,566.7","10,896.2","10,227.4",643.02K,-2.44%,240.0064395834275,81.73868560791016,1506.199951171875
2019-09-05,"10,566.9","10,567.8","10,630.7","10,469.9",402.09K,-0.01%,240.0064395834275,81.01388549804688,1515.4000244140625
2019-09-04,"10,568.2","10,611.6","10,783.6","10,388.6",504.45K,-0.42%,240.0064395834275,89.6500015258789,1550.300048828125
2019-09-03,"10,612.3","10,348.1","10,756.8","10,283.5",578.79K,2.55%,240.0064395834275,83.72998809814453,1545.9000244140625
2019-09-02,"10,348.8","9,728.8","10,431.5","9,720.3",542.79K,6.37%,240.0064395834275,118.91268920898438,1519.0999755859375
2019-09-01,"9,729.3","9,594.7","9,799.5","9,533.6",322.66K,1.41%,240.0064395834275,35.542572021484375,1519.0999755859375
2019-08-31,"9,594.4","9,585.5","9,677.5","9,457.3",311.49K,0.09%,294.15605795608,37.03073501586914,1519.0999755859375
2019-08-30,"9,585.4","9,494.1","9,675.7","9,370.2",413.92K,0.99%,294.15605795608,45.77669143676758,1519.0999755859375
2019-08-29,"9,491.0","9,729.1","9,729.1","9,343.0",509.13K,-2.45%,294.15605795608,76.37043762207031,1526.5
2019-08-28,"9,729.4","10,184.7","10,271.3","9,629.6",580.29K,-4.47%,294.15605795608,83.47319030761719,1537.800048828125
2019-08-27,"10,184.8","10,372.2","10,387.6","10,060.2",419.81K,-1.80%,294.15605795608,178.0950469970703,1541.0
2019-08-26,"10,371.8","10,136.0","10,568.2","10,136.0",568.77K,2.32%,294.15605795608,121.19149780273438,1526.300048828125
2019-08-25,"10,136.3","10,132.1","10,307.0","9,935.2",422.53K,0.05%,294.15605795608,83.02174377441406,1526.5999755859375
2019-08-24,"10,131.0","10,389.4","10,415.9","9,917.5",463.85K,-2.48%,294.15605795608,66.05319213867188,1526.5999755859375
2019-08-23,"10,388.7","10,104.9","10,434.3","9,921.4",436.26K,2.81%,294.15605795608,96.78153228759766,1526.5999755859375
2019-08-22,"10,105.0","10,141.1","10,218.2","9,777.0",520.75K,-0.36%,294.15605795608,147.9677276611328,1497.300048828125
2019-08-21,"10,141.5","10,753.3","10,797.8","9,908.0",717.65K,-5.68%,294.15605795608,114.39083099365234,1504.5999755859375
2019-08-20,"10,752.6","10,911.2","10,941.6","10,581.0",515.47K,-1.45%,294.15605795608,76.67980194091797,1504.5999755859375
2019-08-19,"10,910.7","10,312.8","10,923.9","10,267.8",519.01K,5.80%,294.15605795608,127.8534927368164,1500.4000244140625
2019-08-18,"10,312.7","10,219.3","10,494.9","10,086.7",441.11K,0.93%,294.15605795608,88.65753173828125,1512.5
